BillID,Time,Date,SSN,License
518,10:27:59,2018-06-29,542-66-06,574707-0877
519,5:00:48,2018-12-24,781-70-08,574707-0877
520,17:17:36,2018-06-04,689-72-08,574707-0877
521,16:30:03,2018-11-08,057-46-07,574707-0877
522,15:29:16,2016-04-29,149-10-06,574707-0877
523,17:43:38,2016-04-25,878-57-07,574707-0877
524,4:29:24,2018-03-01,145-67-07,574707-0877
525,13:23:28,2016-08-24,602-97-08,574707-0877
526,5:05:04,2018-01-09,624-80-00,574707-0877
527,16:50:45,2018-09-26,005-66-09,574707-0877
528,9:04:17,2016-03-16,256-35-01,574707-0877
529,10:06:40,2018-10-22,306-18-08,574707-0877
530,3:00:47,2017-06-07,833-09-05,574707-0877
531,17:31:24,2015-10-01,564-86-09,574707-0877
532,3:48:00,2015-11-20,193-61-07,574707-0877
533,9:33:47,2018-05-17,177-24-07,574707-0877
534,20:43:00,2016-08-24,074-81-02,574707-0877
535,12:21:43,2017-11-02,545-77-06,574707-0877
536,5:41:54,2015-10-19,849-91-06,574707-0877
537,15:26:57,2018-12-06,812-41-09,574707-0877
538,3:07:03,2016-03-07,242-05-06,555889-1650
539,16:24:02,2016-12-22,705-20-02,555889-1650
540,17:16:32,2016-07-15,704-46-00,555889-1650
541,17:50:15,2018-05-17,805-78-03,555889-1650
542,11:39:29,2017-01-16,045-21-08,555889-1650
543,12:07:23,2018-01-23,312-35-00,555889-1650
544,12:07:36,2015-10-02,355-86-02,555889-1650
545,5:44:49,2016-12-29,324-49-07,555889-1650
546,9:58:01,2017-09-06,854-50-07,555889-1650
547,6:50:26,2016-09-07,028-63-03,555889-1650
548,19:00:33,2016-02-25,124-37-05,555889-1650
549,13:01:43,2017-10-06,854-50-07,555889-1650
550,19:56:48,2017-07-31,332-41-04,555889-1650
551,13:01:21,2016-11-22,587-27-07,555889-1650
552,13:40:53,2017-05-11,712-44-01,555889-1650
553,14:47:12,2018-07-26,735-52-04,555889-1650
554,6:27:18,2018-10-10,587-27-07,555889-1650
555,4:20:25,2018-02-23,720-50-07,555889-1650
556,19:53:28,2016-05-16,303-27-06,555889-1650
557,15:03:42,2016-11-10,720-50-07,555889-1650
558,8:42:03,2016-10-11,248-08-05,555889-1650
559,6:17:45,2018-08-08,528-79-08,555889-1650
560,11:08:03,2015-08-19,588-98-07,555889-1650
561,15:38:04,2015-06-25,527-25-01,555889-1650
562,9:30:34,2015-06-01,593-20-01,555889-1650
563,10:21:23,2016-10-10,410-47-04,555889-1650
564,8:05:18,2015-12-28,527-36-04,555889-1650
565,12:08:16,2015-07-24,593-20-01,555889-1650
566,10:45:22,2016-04-06,811-49-08,555889-1650
567,17:31:14,2017-09-06,626-63-02,555889-1650
568,15:32:08,2015-01-30,735-73-03,555889-1650
569,7:35:07,2015-04-16,248-08-05,555889-1650
570,8:57:04,2015-12-14,745-47-00,555889-1650
571,3:38:13,2017-01-26,123-18-01,555889-1650
572,15:02:58,2015-03-10,150-92-01,555889-1650
573,11:10:45,2018-09-12,575-25-07,555889-1650
574,7:24:45,2018-07-11,588-98-07,555889-1650
575,19:48:21,2016-09-05,720-50-07,555889-1650
576,11:33:36,2017-03-22,745-47-00,555889-1650
577,13:49:52,2018-06-28,720-54-06,555889-1650
578,12:26:51,2017-04-27,312-35-00,555889-1650
579,8:01:27,2018-12-11,809-57-07,555889-1650
580,8:11:02,2015-09-14,103-43-09,555889-1650
581,15:15:52,2018-01-03,879-70-02,555889-1650
582,12:35:28,2015-06-04,263-98-07,555889-1650
583,5:05:13,2017-11-20,005-19-03,555889-1650
584,10:09:16,2017-01-09,005-19-03,555889-1650
585,5:37:12,2016-10-18,809-57-07,555889-1650
586,16:31:21,2016-06-14,103-43-09,555889-1650
587,3:15:16,2018-02-21,326-95-05,555889-1650
588,12:11:51,2015-12-21,242-05-06,555889-1650
589,5:29:55,2016-10-03,613-05-08,555889-1650
590,16:09:08,2015-09-10,641-48-08,555889-1650
591,10:56:04,2015-07-08,895-70-09,555889-1650
592,14:28:53,2018-06-12,807-55-08,555889-1650
593,11:25:18,2018-11-30,431-66-04,555889-1650
594,19:37:36,2017-10-30,750-19-02,555889-1650
595,13:09:38,2016-07-29,455-69-09,555889-1650
596,19:30:44,2018-05-04,528-79-08,555889-1650
597,18:06:16,2017-02-27,242-05-06,555889-1650
598,9:18:24,2017-12-25,316-39-03,555889-1650
599,13:46:31,2018-02-21,133-59-06,555889-1650
600,6:02:43,2017-02-10,750-19-02,555889-1650
601,14:57:53,2015-05-26,751-14-09,555889-1650
602,19:35:17,2016-01-13,735-73-03,555889-1650
603,11:00:28,2015-01-21,704-46-00,555889-1650
604,19:59:42,2015-02-05,887-75-01,555889-1650
605,15:32:24,2016-10-10,326-95-05,555889-1650
606,16:10:03,2017-12-28,527-25-01,555889-1650
607,6:19:01,2018-05-03,887-75-01,555889-1650
608,12:07:40,2018-11-06,242-05-06,555889-1650
609,4:52:32,2015-01-14,589-13-06,555889-1650
610,3:06:10,2016-07-05,569-36-03,555889-1650
611,5:24:12,2017-09-14,133-59-06,555889-1650
612,5:44:00,2016-03-18,720-50-07,555889-1650
613,18:49:55,2017-09-06,332-19-01,555889-1650
614,5:11:49,2018-02-07,510-68-06,555889-1650
615,3:22:04,2016-03-11,754-34-04,555889-1650
616,6:30:02,2016-01-13,119-88-02,555889-1650
617,17:50:54,2015-10-30,705-20-02,555889-1650
618,12:39:47,2017-03-09,100-87-08,555889-1650
619,15:46:21,2017-11-13,740-15-04,555889-1650
620,5:49:37,2016-01-01,731-93-00,555889-1650
621,18:25:45,2016-09-22,642-63-05,555889-1650
622,18:34:38,2015-06-17,316-39-03,555889-1650
623,4:11:32,2016-06-10,641-48-08,555889-1650
624,3:15:12,2015-10-14,199-16-03,555889-1650
625,6:01:54,2016-12-12,536-57-00,555889-1650
626,13:52:12,2016-11-29,263-98-07,555889-1650
627,14:25:51,2017-11-16,527-25-01,555889-1650
628,6:49:37,2017-12-25,303-27-06,555889-1650
629,7:17:15,2015-12-04,708-67-03,555889-1650
630,14:35:11,2016-08-10,312-35-00,555889-1650
631,8:51:45,2016-09-12,005-19-03,555889-1650
632,3:47:50,2016-02-12,119-88-02,555889-1650
633,6:12:56,2015-07-09,823-21-02,555889-1650
634,7:12:01,2015-08-14,045-21-08,555889-1650
635,13:04:38,2015-04-01,230-30-05,768883-3750
636,7:47:56,2016-09-09,416-11-03,768883-3750
637,3:11:04,2015-06-05,090-47-08,768883-3750
638,13:34:54,2015-12-24,443-52-00,768883-3750
639,10:28:28,2018-10-09,142-10-00,768883-3750
640,12:48:32,2016-03-11,045-40-01,768883-3750
641,2:03:46,2017-10-25,606-25-01,768883-3750
642,12:25:02,2015-05-18,760-10-06,768883-3750
643,10:16:01,2017-06-21,556-18-05,768883-3750
644,11:42:15,2018-04-13,458-45-01,768883-3750
645,7:17:06,2016-02-26,580-90-06,768883-3750
646,9:51:40,2015-06-08,821-24-00,768883-3750
647,16:23:16,2016-10-10,606-25-01,768883-3750
648,8:38:26,2016-11-02,376-18-09,768883-3750
649,7:59:57,2017-05-23,821-24-00,768883-3750
650,15:39:49,2016-06-29,340-89-03,768883-3750
651,10:49:25,2017-08-25,455-60-02,768883-3750
652,16:56:39,2017-09-13,248-77-09,768883-3750
653,9:53:41,2018-07-02,248-77-09,768883-3750
654,9:27:54,2016-05-24,748-90-03,768883-3750
655,5:56:08,2017-01-04,376-18-09,768883-3750
656,9:29:25,2018-05-03,484-02-04,768883-3750
657,15:13:23,2017-08-31,689-09-07,768883-3750
658,16:24:38,2015-11-11,008-02-04,768883-3750
659,2:57:16,2015-01-14,443-52-00,768883-3750
660,12:23:57,2016-07-20,689-09-07,768883-3750
661,16:55:47,2015-09-07,806-32-08,768883-3750
662,10:38:37,2016-06-24,760-10-06,768883-3750
663,5:12:30,2017-06-22,049-10-02,768883-3750
664,4:19:49,2015-04-22,047-78-03,768883-3750
665,16:02:43,2017-10-18,734-36-00,768883-3750
666,13:06:11,2017-07-05,055-57-05,768883-3750
667,9:04:22,2017-07-27,376-18-09,768883-3750
668,14:21:48,2017-05-24,537-32-04,768883-3750
669,11:38:35,2016-01-13,748-90-03,768883-3750
670,4:01:28,2015-01-12,684-71-01,768883-3750
671,17:34:21,2018-04-18,637-14-01,768883-3750
672,13:03:43,2016-02-26,556-18-05,768883-3750
673,11:50:54,2018-12-10,090-47-08,768883-3750
674,17:19:11,2016-10-27,284-60-06,768883-3750
675,15:10:42,2018-08-30,065-77-03,768883-3750
676,14:55:42,2017-08-07,104-22-06,768883-3750
677,7:54:50,2015-03-25,458-45-01,768883-3750
678,9:05:35,2017-12-14,484-02-04,768883-3750
679,14:04:30,2018-01-09,167-33-02,768883-3750
680,7:47:07,2016-06-08,305-53-03,768883-3750
681,8:58:28,2018-02-12,840-26-06,768883-3750
682,5:37:04,2017-12-06,748-90-03,768883-3750
683,16:15:34,2016-06-23,802-49-06,768883-3750
684,15:22:11,2017-12-01,734-36-00,768883-3750
685,7:43:05,2016-06-03,008-02-04,768883-3750
686,13:54:41,2016-10-17,606-25-01,768883-3750
687,1:33:07,2015-03-30,821-24-00,768883-3750
688,8:31:53,2017-12-04,484-02-04,768883-3750
689,9:15:25,2015-03-19,416-11-03,768883-3750
690,10:12:51,2015-12-30,251-63-09,768883-3750
691,10:51:22,2018-05-18,137-30-06,768883-3750
692,14:10:06,2017-12-28,065-77-03,768883-3750
693,16:18:51,2015-05-18,137-30-06,768883-3750
694,5:58:50,2017-06-28,055-57-05,768883-3750
695,15:23:21,2016-07-15,620-02-06,768883-3750
696,12:41:32,2018-01-15,665-08-00,768883-3750
697,7:48:44,2017-09-05,802-49-06,768883-3750
698,8:05:58,2016-02-05,237-85-04,768883-3750
699,13:33:56,2016-04-08,684-71-01,768883-3750
700,17:57:52,2015-03-06,676-17-03,768883-3750
701,2:44:54,2018-04-09,248-77-09,768883-3750
702,11:21:45,2017-02-23,055-57-05,768883-3750
703,7:26:39,2017-03-06,065-77-03,768883-3750
704,17:23:36,2018-08-27,104-22-06,768883-3750
705,16:04:49,2017-06-30,455-60-02,768883-3750
706,4:59:06,2016-06-15,167-33-02,768883-3750
707,7:39:50,2016-07-11,167-33-02,768883-3750
708,12:59:30,2016-06-16,588-45-04,768883-3750
709,7:45:43,2015-11-06,206-21-01,768883-3750
710,9:01:39,2015-11-06,284-60-06,768883-3750
711,11:58:26,2017-12-04,701-05-08,768883-3750
712,8:46:00,2017-06-07,049-10-02,768883-3750
713,12:15:32,2017-12-13,596-55-02,768883-3750
714,4:17:12,2017-05-08,016-01-00,768883-3750
715,13:02:35,2018-08-22,167-33-02,768883-3750
716,11:15:49,2018-11-27,248-77-09,768883-3750
717,17:39:48,2015-02-09,284-60-06,768883-3750
718,1:52:41,2016-05-09,142-10-00,768883-3750
719,7:20:59,2018-12-03,439-51-01,768883-3750
720,12:31:17,2018-11-02,248-77-09,768883-3750
721,4:34:06,2017-11-23,885-24-09,768883-3750
722,12:35:54,2016-04-29,416-11-03,768883-3750
723,16:14:36,2018-11-26,606-25-01,768883-3750
724,3:36:51,2015-12-21,439-51-01,768883-3750
725,8:49:43,2018-11-06,580-90-06,768883-3750
726,3:16:25,2018-01-26,016-01-00,768883-3750
727,2:56:38,2017-08-29,246-84-04,768883-3750
728,9:14:44,2015-03-18,045-40-01,768883-3750
729,10:52:47,2018-06-19,806-32-08,768883-3750
730,16:47:22,2018-12-10,734-36-00,768883-3750
731,17:33:25,2017-03-30,489-55-04,768883-3750
732,20:55:42,2017-10-17,010-73-02,159927-7181
733,2:11:19,2018-11-21,835-30-06,159927-7181
734,3:40:07,2016-11-30,133-62-01,159927-7181
735,18:34:32,2017-02-16,550-60-06,159927-7181
736,8:54:29,2016-02-05,293-62-00,159927-7181
737,20:06:47,2015-12-03,461-15-06,159927-7181
738,9:14:44,2018-11-28,762-92-04,159927-7181
739,20:52:00,2018-06-11,296-66-05,159927-7181
740,19:25:12,2017-12-01,019-29-01,159927-7181
741,18:56:11,2018-03-13,675-05-06,159927-7181
742,1:26:52,2015-04-21,133-62-01,159927-7181
743,20:29:37,2015-08-07,872-11-05,159927-7181
744,21:32:56,2017-02-10,494-28-04,159927-7181
745,20:42:43,2016-06-22,835-30-06,159927-7181
746,12:50:01,2015-10-21,843-67-09,159927-7181
747,7:16:47,2015-04-07,380-67-07,159927-7181
748,16:56:56,2015-02-09,486-10-08,159927-7181
749,10:04:25,2018-10-01,851-65-01,159927-7181
750,10:14:47,2018-07-16,535-30-08,159927-7181
751,1:15:18,2017-07-12,762-92-04,159927-7181
752,10:29:59,2018-11-01,051-83-03,159927-7181
753,16:47:00,2017-03-30,461-15-06,159927-7181
754,11:40:06,2015-07-16,064-25-06,159927-7181
755,13:32:21,2017-03-24,801-66-02,159927-7181
756,7:25:06,2015-07-28,539-44-06,159927-7181
757,12:36:12,2016-02-15,312-91-06,159927-7181
758,18:53:19,2017-02-01,801-10-02,159927-7181
759,16:26:26,2015-01-07,530-71-02,159927-7181
760,10:43:18,2016-02-24,207-51-08,159927-7181
761,2:36:22,2018-06-13,245-29-00,159927-7181
762,12:37:52,2015-09-18,654-77-03,159927-7181
763,4:17:50,2015-12-09,461-15-06,159927-7181
764,16:19:41,2018-06-01,548-39-01,159927-7181
765,1:44:57,2017-04-25,588-80-08,159927-7181
766,10:10:59,2018-09-03,469-17-04,159927-7181
767,20:50:09,2016-11-18,744-41-02,159927-7181
768,16:04:37,2016-09-23,202-31-06,159927-7181
769,18:32:15,2018-02-12,801-10-02,159927-7181
770,2:52:37,2018-12-13,410-10-08,159927-7181
771,21:42:08,2017-07-11,461-15-06,159927-7181
772,4:18:00,2017-08-11,469-17-04,159927-7181
773,3:25:55,2018-09-04,627-31-09,159927-7181
774,4:08:35,2018-11-27,762-92-04,159927-7181
775,9:52:29,2017-09-01,156-72-07,159927-7181
776,1:21:11,2016-06-10,042-64-06,159927-7181
777,14:04:48,2018-03-30,611-26-05,159927-7181
778,1:50:58,2017-09-28,535-30-08,159927-7181
779,15:59:21,2016-01-14,086-60-08,159927-7181
780,17:57:28,2015-07-09,331-02-00,159927-7181
781,3:11:14,2016-03-21,770-84-00,159927-7181
782,9:11:58,2015-04-24,403-74-03,159927-7181
783,3:17:05,2016-09-01,399-66-06,159927-7181
784,4:56:30,2015-02-24,779-22-07,159927-7181
785,16:52:34,2017-03-29,326-43-03,159927-7181
786,15:21:19,2016-01-14,260-96-00,159927-7181
787,17:09:56,2015-11-03,770-84-00,159927-7181
788,16:21:39,2018-06-15,461-15-06,159927-7181
789,13:01:29,2015-04-24,448-73-01,159927-7181
790,21:04:08,2017-06-15,673-38-07,159927-7181
791,18:28:11,2015-02-03,260-96-00,159927-7181
792,2:56:19,2016-03-18,461-15-06,159927-7181
793,6:29:20,2015-06-09,243-02-09,159927-7181
794,10:57:13,2018-11-19,284-85-06,159927-7181
795,9:10:36,2015-07-15,843-67-09,159927-7181
796,9:56:31,2015-05-15,243-02-09,159927-7181
797,3:32:51,2015-02-17,557-14-05,159927-7181
798,9:55:02,2017-02-24,293-62-00,159927-7181
799,19:45:26,2016-05-23,042-64-06,159927-7181
800,5:49:07,2018-07-23,331-02-00,159927-7181
801,4:45:57,2015-05-05,480-81-00,159927-7181
802,10:23:27,2016-09-06,403-74-03,159927-7181
803,21:31:05,2016-11-04,115-54-00,159927-7181
804,16:02:54,2017-06-16,779-22-07,159927-7181
805,11:00:21,2018-08-10,479-69-03,159927-7181
806,7:59:06,2017-02-28,156-72-07,159927-7181
807,1:10:50,2015-09-16,742-52-01,159927-7181
808,7:57:13,2017-05-16,494-28-04,159927-7181
809,12:14:11,2017-07-04,711-02-09,159927-7181
810,9:35:28,2017-11-01,264-67-05,159927-7181
811,21:41:24,2015-08-04,555-71-04,159927-7181
812,15:33:22,2016-03-29,156-72-07,159927-7181
813,1:30:40,2017-04-07,334-71-03,159927-7181
814,1:58:58,2016-01-26,042-64-06,159927-7181
815,20:29:28,2018-03-29,292-94-02,159927-7181
816,1:59:07,2018-09-10,491-15-02,159927-7181
817,10:17:26,2017-10-02,296-66-05,159927-7181
818,10:01:22,2018-01-25,133-62-01,159927-7181
819,14:52:01,2017-11-07,862-96-04,825954-1152
820,15:00:59,2018-06-27,432-75-05,825954-1152
821,13:30:26,2016-02-04,461-32-04,825954-1152
822,4:52:23,2017-09-29,797-92-07,825954-1152
823,10:00:23,2016-05-17,291-31-05,825954-1152
824,10:27:09,2018-01-08,772-89-03,825954-1152
825,4:39:28,2017-04-25,349-81-05,825954-1152
826,12:48:46,2017-05-01,630-93-03,825954-1152
827,11:16:32,2015-05-08,151-12-03,825954-1152
828,10:59:52,2016-01-14,154-69-07,825954-1152
829,16:26:42,2016-07-28,697-81-05,825954-1152
830,11:12:35,2015-01-27,830-05-05,825954-1152
831,5:36:20,2017-04-21,862-96-04,825954-1152
832,12:05:33,2015-11-17,101-96-02,825954-1152
833,9:33:34,2018-08-29,540-16-04,825954-1152
834,16:37:59,2016-09-14,374-23-07,825954-1152
835,10:20:00,2017-10-26,649-88-04,825954-1152
836,10:42:54,2015-08-18,200-47-01,825954-1152
837,8:48:17,2017-09-13,726-56-04,825954-1152
838,15:27:50,2016-04-26,432-75-05,825954-1152
839,4:08:15,2015-08-07,689-39-08,825954-1152
840,8:41:07,2016-05-16,432-75-05,825954-1152
841,8:12:21,2017-09-15,145-80-02,825954-1152
842,9:50:55,2017-04-05,422-14-04,825954-1152
843,10:18:42,2016-06-03,116-69-08,825954-1152
844,11:02:20,2015-06-30,694-46-02,825954-1152
845,6:36:18,2018-07-24,593-86-01,825954-1152
846,4:21:15,2016-04-15,387-92-08,825954-1152
847,14:55:29,2016-05-25,124-19-05,825954-1152
848,10:38:45,2018-06-04,689-39-08,825954-1152
849,12:04:51,2017-01-17,042-07-02,825954-1152
850,7:24:42,2017-02-08,830-05-05,825954-1152
851,7:44:52,2015-07-14,447-75-03,825954-1152
852,15:39:37,2017-04-03,298-02-05,825954-1152
853,5:26:22,2018-10-30,192-84-07,825954-1152
854,4:11:11,2017-06-06,649-88-04,825954-1152
855,7:35:40,2018-09-05,531-20-09,825954-1152
856,4:50:01,2018-01-31,506-48-09,825954-1152
857,14:04:41,2018-01-12,347-49-08,825954-1152
858,10:04:28,2018-03-14,878-90-05,825954-1152
859,9:56:07,2015-05-04,649-88-04,825954-1152
860,12:49:16,2016-09-27,096-73-05,825954-1152
861,14:48:05,2015-05-01,109-56-02,825954-1152
862,8:44:27,2017-10-09,177-15-00,825954-1152
863,7:01:46,2017-07-10,432-75-05,825954-1152
864,11:26:56,2017-11-20,042-07-02,825954-1152
865,13:37:37,2018-08-31,509-16-06,825954-1152
866,10:32:06,2018-09-05,738-43-00,825954-1152
867,16:38:22,2015-05-06,661-23-05,825954-1152
868,11:49:57,2018-02-06,649-70-07,825954-1152
869,16:16:57,2015-02-06,029-61-09,825954-1152
870,6:27:10,2017-10-25,573-80-02,825954-1152
871,9:41:23,2016-11-07,347-49-08,825954-1152
872,7:35:17,2015-12-22,881-09-01,825954-1152
873,12:04:04,2016-11-07,593-86-01,825954-1152
874,8:48:49,2017-11-14,471-25-02,825954-1152
875,4:33:53,2017-10-09,307-91-04,825954-1152
876,6:49:01,2015-04-21,023-81-08,825954-1152
877,7:32:02,2018-06-11,371-12-07,825954-1152
878,10:07:09,2018-06-11,874-78-07,825954-1152
879,11:45:14,2018-04-05,311-73-02,825954-1152
880,14:54:45,2016-10-11,661-23-05,825954-1152
881,8:48:19,2016-06-09,408-07-07,825954-1152
882,15:17:49,2017-03-27,268-99-07,825954-1152
883,7:56:42,2015-03-03,553-23-05,825954-1152
884,13:51:45,2018-07-18,553-23-05,825954-1152
885,12:55:13,2018-11-05,029-61-09,825954-1152
886,4:27:25,2015-06-15,080-64-07,825954-1152
887,7:40:24,2017-06-12,506-48-09,825954-1152
888,13:15:56,2018-05-23,881-09-01,825954-1152
889,9:26:57,2016-02-24,096-73-05,825954-1152
890,12:46:27,2015-02-06,307-91-04,825954-1152
891,11:48:12,2017-09-13,485-57-01,825954-1152
892,11:24:29,2015-05-04,031-98-09,825954-1152
893,10:00:03,2015-06-09,447-75-03,825954-1152
894,5:56:44,2015-03-16,540-16-04,825954-1152
895,14:03:50,2018-11-23,502-26-02,825954-1152
896,7:07:36,2017-07-24,738-43-00,825954-1152
897,4:36:32,2015-12-25,447-75-03,825954-1152
898,15:53:10,2015-10-22,651-88-04,825954-1152
899,8:34:24,2017-05-08,116-69-08,825954-1152
900,10:17:15,2016-03-04,649-70-07,825954-1152
901,10:51:05,2018-07-30,029-61-09,825954-1152
902,11:42:17,2016-11-29,145-80-02,825954-1152
903,7:13:40,2018-07-27,766-25-09,825954-1152
904,8:11:41,2017-03-16,193-97-06,825954-1152
905,4:55:21,2018-07-25,178-79-04,825954-1152
906,13:33:04,2016-02-10,881-09-01,825954-1152
907,7:51:42,2018-09-13,738-43-00,825954-1152
908,11:48:17,2018-07-23,178-79-04,825954-1152
909,4:25:18,2015-04-24,387-92-08,825954-1152
910,6:52:40,2018-09-18,830-05-05,825954-1152
911,16:03:32,2016-08-15,651-88-04,825954-1152
912,10:06:44,2017-01-31,772-89-03,825954-1152
913,15:35:37,2015-04-29,737-60-03,825954-1152
914,13:53:54,2015-01-09,367-48-06,405616-0742
915,17:52:05,2018-07-27,701-82-09,405616-0742
916,11:28:42,2015-01-15,714-63-02,405616-0742
917,5:41:23,2016-09-26,059-79-07,405616-0742
918,5:49:10,2017-03-02,050-63-02,405616-0742
919,4:08:55,2017-04-04,869-27-00,405616-0742
920,8:06:32,2017-09-06,779-56-01,405616-0742
921,4:54:46,2018-03-02,113-56-03,405616-0742
922,15:13:30,2016-11-25,392-91-09,405616-0742
923,6:19:07,2018-10-30,123-14-05,405616-0742
924,3:22:06,2017-08-31,054-77-07,405616-0742
925,12:58:22,2018-03-05,628-19-07,405616-0742
926,9:58:13,2016-02-29,042-02-05,405616-0742
927,13:17:58,2016-05-06,379-89-07,405616-0742
928,15:35:35,2015-01-16,206-81-00,405616-0742
929,5:57:53,2016-09-26,069-89-08,405616-0742
930,18:13:28,2016-05-20,759-01-09,405616-0742
931,18:25:31,2018-04-23,461-09-08,405616-0742
932,16:45:54,2018-07-03,105-62-07,405616-0742
933,7:12:11,2017-10-30,759-01-09,405616-0742
934,15:46:22,2015-11-05,628-77-00,405616-0742
935,17:33:25,2017-12-12,811-15-05,405616-0742
936,13:06:04,2018-07-04,652-67-04,405616-0742
937,18:59:01,2015-01-13,138-49-09,405616-0742
938,9:18:02,2015-09-29,779-56-01,405616-0742
939,16:00:03,2016-05-13,709-65-06,405616-0742
940,11:37:15,2015-09-17,397-93-03,405616-0742
941,7:48:27,2018-06-14,105-62-07,405616-0742
942,9:53:21,2015-07-01,399-09-02,405616-0742
943,15:10:45,2015-10-08,682-66-06,405616-0742
944,6:57:00,2017-05-12,037-42-04,405616-0742
945,16:05:19,2018-09-03,475-77-09,405616-0742
946,14:39:38,2016-05-04,572-34-00,405616-0742
947,17:50:14,2017-11-15,329-75-03,405616-0742
948,11:48:26,2018-05-30,123-48-03,405616-0742
949,11:30:10,2017-10-05,194-75-09,405616-0742
950,16:27:51,2018-09-10,105-62-07,405616-0742
951,5:13:13,2018-01-22,293-06-01,405616-0742
952,9:04:23,2017-05-05,476-51-09,405616-0742
953,9:11:07,2018-05-04,212-63-01,405616-0742
954,9:57:46,2017-08-08,194-75-09,405616-0742
955,9:42:58,2015-03-19,216-32-04,405616-0742
956,6:58:09,2015-03-26,604-11-08,405616-0742
957,5:23:19,2016-04-15,049-97-02,405616-0742
958,15:53:44,2017-09-21,201-68-00,405616-0742
959,9:12:26,2015-03-06,811-15-05,405616-0742
960,11:48:57,2016-06-06,769-88-00,405616-0742
961,15:36:12,2016-09-19,462-74-06,405616-0742
962,11:33:46,2017-03-30,054-85-09,405616-0742
963,17:22:09,2017-11-10,444-82-02,405616-0742
964,11:22:54,2018-06-15,701-82-09,405616-0742
965,9:56:58,2015-06-30,714-63-02,405616-0742
966,13:09:56,2017-01-27,590-62-00,405616-0742
967,8:14:00,2016-06-15,216-32-04,405616-0742
968,9:53:07,2016-02-17,701-77-08,405616-0742
969,12:36:51,2017-04-05,579-49-04,405616-0742
